v_Adenylate_cyclase,v_COMT,v_Calcineurin,v_Calcium,v_DARPP32,v_Dopamine,v_Dopamine_Receptor_1,v_Dopamine_Receptor_2,v_Exocytosis,v_Glutamate,v_Glutamate_Receptor,v_Packaging_Proteins,v_Phospholipase_C,v_Protein_Kinase_A,v_Protein_Phosphatase_1,v_Tryosine_hydroxylase,time,trajectory,isattractor
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,19,68,1
0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,20,68,1
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,69,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,69,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,69,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,69,1
